Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2024,4,14,15:32:07.948,-2.022,116,0.1,0.0,0.0,1.00,0.02,0.05,1.00000,0.00003,-0.00010,0.00000,0.025,0.0000
2024,4,14,15:32:07.948,-2.020,118,0.0,0.0,0.1,0.99,0.01,0.04,1.00000,0.00003,-0.00010,0.00000,0.025,0.0000
2024,4,14,15:32:07.948,-2.018,120,0.0,0.0,0.0,1.00,0.02,0.05,1.00000,0.00003,-0.00010,0.00000,0.025,0.0000
2024,4,14,15:32:07.948,-2.016,122,0.0,0.0,0.0,0.99,0.02,0.05,1.00000,0.00003,-0.00010,0.00000,0.026,0.0000
2024,4,14,15:32:07.948,-2.014,124,0.0,0.0,0.0,1.00,0.01,0.05,1.00000,0.00003,-0.00010,0.00000,0.024,0.0000
2024,4,14,15:32:07.948,-2.012,126,0.0,0.0,0.2,0.98,0.01,0.05,1.00000,0.00003,-0.00010,0.00000,0.024,0.0000
2024,4,14,15:32:07.948,-2.010,128,0.0,0.0,0.0,0.99,0.02,0.04,1.00000,0.00003,-0.00010,0.00000,0.025,0.0000
2024,4,14,15:32:07.948,-2.008,130,0.0,0.1,0.2,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:07.948,-2.006,132,0.0,0.1,0.0,1.00,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-2.004,134,0.0,0.0,0.2,0.99,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.040,-2.002,136,0.0,0.0,0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-2.000,138,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-1.998,140,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-1.996,142,-0.1,0.0,0.1,0.99,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.040,-1.994,144,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-1.992,146,-0.1,0.1,0.1,1.00,0.00,0.05,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.040,-1.990,148,0.1,0.0,0.2,1.00,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.040,-1.988,150,-0.2,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.339,-1.986,152,0.1,0.0,0.2,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.339,-1.984,154,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.339,-1.982,156,0.1,0.0,0.1,1.00,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.339,-1.980,158,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.339,-1.978,160,0.0,0.2,0.0,0.99,0.00,0.07,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.339,-1.976,162,0.0,0.0,0.0,1.00,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:08.339,-1.974,164,0.1,0.0,0.2,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:08.339,-1.972,166,0.0,0.0,0.1,1.00,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.024,0.0000
2024,4,14,15:32:08.339,-1.970,168,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.025,0.0000
2024,4,14,15:32:08.429,-1.968,170,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.024,0.0000
2024,4,14,15:32:08.429,-1.966,172,0.1,0.0,0.0,1.00,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.025,0.0000
2024,4,14,15:32:08.429,-1.964,174,0.0,0.0,0.0,0.98,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.025,0.0000
2024,4,14,15:32:08.429,-1.962,176,-0.1,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00003,0.026,0.0000
2024,4,14,15:32:08.429,-1.960,178,-0.1,0.1,0.0,0.98,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:08.429,-1.958,180,0.1,0.0,0.2,1.00,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.429,-1.956,182,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:08.429,-1.954,184,0.0,-0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.026,0.0000
2024,4,14,15:32:08.429,-1.952,186,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.950,188,0.0,0.0,0.0,0.98,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.948,190,0.0,0.0,0.0,1.00,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:08.729,-1.946,192,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.944,194,-0.1,0.0,0.0,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.942,196,0.0,0.0,0.0,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.940,198,-0.1,0.1,0.0,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:08.729,-1.938,200,0.1,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.936,202,0.0,0.0,0.0,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.729,-1.934,204,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.932,206,-0.3,0.0,-0.1,1.00,0.00,0.07,1.00000,0.00000,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.930,208,0.0,-0.1,0.0,0.99,0.01,0.06,1.00000,0.00000,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.928,210,0.0,0.0,0.0,1.00,0.00,0.07,1.00000,0.00000,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.926,212,0.0,-0.1,-0.1,1.00,0.00,0.06,1.00000,0.00000,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.924,214,0.1,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.922,216,0.1,0.0,-0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.920,218,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.918,220,0.0,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:08.790,-1.916,222,0.0,0.0,-0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:09.087,-1.914,224,0.1,0.0,-0.1,1.00,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.912,226,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.910,228,0.1,0.0,-0.1,1.00,0.00,0.07,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.908,230,0.0,0.0,-0.3,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:09.087,-1.906,232,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.904,234,0.0,0.0,-0.1,1.00,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.902,236,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.087,-1.900,238,0.0,-0.1,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:09.087,-1.898,240,0.1,0.0,-0.1,0.99,0.01,0.07,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.149,-1.896,242,0.0,0.0,-0.1,1.00,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.149,-1.894,244,0.0,-0.1,0.0,1.00,0.01,0.05,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.149,-1.892,246,0.0,0.0,-0.2,0.99,0.02,0.06,1.00000,0.00003,-0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:09.149,-1.890,248,0.0,-0.1,-0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.149,-1.888,0,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:09.149,-1.886,2,0.0,0.0,-0.1,0.98,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.026,0.0000
2024,4,14,15:32:09.149,-1.884,4,0.0,0.0,-0.1,0.99,0.01,0.07,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.149,-1.882,6,0.0,-0.1,0.0,1.00,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.026,0.0000
2024,4,14,15:32:09.149,-1.880,8,0.1,0.0,-0.2,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.878,10,0.0,0.0,-0.1,0.99,0.02,0.07,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.876,12,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.874,14,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.872,16,0.0,-0.1,0.0,1.00,0.02,0.07,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.870,18,0.0,0.0,-0.1,1.00,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.450,-1.868,20,0.0,-0.1,-0.2,0.98,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.866,22,0.0,-0.1,-0.1,0.99,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.450,-1.864,24,0.1,-0.1,0.0,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.450,-1.862,26,0.0,-0.1,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.510,-1.860,28,0.1,-0.1,0.0,0.99,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.511,-1.858,30,0.0,0.0,0.0,1.00,0.02,0.05,1.00000,0.00003,-0.00007,0.00000,0.026,0.0000
2024,4,14,15:32:09.511,-1.856,32,0.0,0.0,0.0,0.99,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.511,-1.854,34,0.0,-0.1,-0.1,0.99,0.02,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.511,-1.852,36,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.511,-1.850,38,0.0,-0.1,0.0,0.99,0.02,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.511,-1.848,40,0.0,0.0,0.0,0.99,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.511,-1.846,42,0.0,-0.1,0.0,0.99,0.02,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.511,-1.844,44,0.0,-0.1,-0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.842,46,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.810,-1.840,48,0.1,0.0,0.0,1.00,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.810,-1.838,50,0.0,-0.1,0.0,0.99,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.836,52,0.0,0.0,0.0,1.00,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.834,54,0.0,0.0,0.0,1.00,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.832,56,0.0,0.0,0.0,1.00,0.02,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.830,58,0.0,0.0,0.0,1.00,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.810,-1.828,60,0.0,0.0,0.2,0.99,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:09.810,-1.826,62,0.0,0.1,0.0,1.00,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.824,64,0.0,0.1,0.2,1.00,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.822,66,0.0,0.0,0.0,0.98,0.02,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.820,68,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.818,70,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.816,72,0.1,0.0,0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.868,-1.814,74,0.0,0.0,0.1,0.99,0.00,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.869,-1.812,76,0.1,0.0,0.1,0.99,0.01,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.869,-1.810,78,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:09.869,-1.808,80,0.0,0.1,0.0,0.99,0.01,0.05,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:10.168,-1.806,82,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.024,0.0000
2024,4,14,15:32:10.168,-1.804,84,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00003,-0.00007,0.00000,0.025,0.0000
2024,4,14,15:32:10.168,-1.802,86,0.0,0.1,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.168,-1.800,88,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00000,0.00000,0.00000,0.026,0.0000
2024,4,14,15:32:10.168,-1.798,90,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.168,-1.796,92,0.1,0.0,0.1,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.168,-1.794,94,0.0,0.2,0.0,0.99,0.01,0.05,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.168,-1.792,96,0.1,0.0,0.1,0.99,0.01,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.168,-1.790,98,0.0,0.0,0.2,1.00,0.01,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.231,-1.788,100,0.1,0.2,0.0,0.99,0.01,0.05,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.786,102,0.0,0.0,0.0,0.99,0.01,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.784,104,0.0,0.0,0.0,1.00,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.231,-1.782,106,0.0,0.0,0.1,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.780,108,0.0,-0.1,0.0,0.98,0.00,0.07,1.00000,0.00000,0.00000,0.00000,0.026,0.0000
2024,4,14,15:32:10.231,-1.778,110,0.0,0.1,0.1,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.776,112,0.0,0.0,0.0,1.00,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.774,114,0.0,0.0,0.0,1.00,0.01,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.231,-1.772,116,-0.1,0.1,0.0,1.00,0.00,0.07,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.529,-1.770,118,0.1,-0.1,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.025,0.0000
2024,4,14,15:32:10.529,-1.768,120,0.0,0.2,0.0,1.00,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.529,-1.766,122,0.0,0.0,0.0,1.00,0.00,0.06,1.00000,0.00000,0.00000,0.00000,0.024,0.0000
2024,4,14,15:32:10.529,-1.764,124,0.0,0.1,0.1,0.99,0.00,0.06,1.00000,0.00000,0.00000,0.00003,0.025,0.0000
2024,4,14,15:32:10.529,-1.762,126,0.0,0.1,0.0,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:10.529,-1.760,128,0.0,0.1,0.0,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:10.529,-1.758,130,0.0,0.0,0.0,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.026,0.0000
2024,4,14,15:32:10.529,-1.756,132,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:10.529,-1.754,134,-0.1,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:10.589,-1.752,136,0.0,0.0,0.0,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:10.589,-1.750,138,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00003,0.025,0.0000
2024,4,14,15:32:10.589,-1.748,140,0.0,0.0,0.0,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00003,0.024,0.0000
2024,4,14,15:32:10.589,-1.746,142,0.0,0.1,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.026,0.0000
2024,4,14,15:32:10.589,-1.744,144,0.0,0.1,-0.1,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.589,-1.742,146,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.026,0.0000
2024,4,14,15:32:10.589,-1.740,148,-0.1,0.1,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.589,-1.738,150,0.1,0.1,-0.1,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.589,-1.736,152,-0.1,0.1,-0.1,1.00,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:10.890,-1.734,154,0.0,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.732,156,0.0,0.0,-0.1,0.99,0.00,0.05,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.730,158,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.728,160,0.0,0.2,-0.1,1.00,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.726,162,0.0,-0.1,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.724,164,0.0,0.1,-0.1,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.722,166,0.0,0.0,-0.2,1.00,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.890,-1.720,168,0.0,0.0,-0.1,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:10.890,-1.718,170,0.0,0.0,0.0,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.716,172,-0.1,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:10.951,-1.714,174,0.0,0.0,0.0,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:10.951,-1.712,176,0.1,-0.1,0.0,0.99,0.01,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.710,178,0.1,-0.1,0.0,1.00,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:10.951,-1.708,180,0.0,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.706,182,0.0,-0.1,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.704,184,0.0,0.0,-0.1,0.99,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.702,186,0.0,0.0,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:10.951,-1.700,188,-0.2,-0.1,-0.1,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:11.247,-1.698,190,0.0,0.0,-0.2,0.98,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:11.247,-1.696,192,-0.1,0.0,-0.2,0.99,0.00,0.07,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:11.247,-1.694,194,0.0,0.0,-0.2,0.98,0.00,0.06,1.00000,0.00000,0.00003,0.00000,0.025,0.0000
2024,4,14,15:32:11.247,-1.692,196,0.0,-0.1,-0.1,0.99,0.01,0.06,1.00000,0.00000,0.00003,0.00000,0.024,0.0000
2024,4,14,15:32:11.247,-1.690,198,0.0,-0.1,-0.1,0.99,0.00,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.247,-1.688,200,0.0,0.0,-0.2,0.99,0.01,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.247,-1.686,202,0.0,-0.1,-0.3,0.99,0.01,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.248,-1.684,204,0.0,0.0,-0.2,1.00,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.248,-1.682,206,0.0,-0.1,-0.1,0.99,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.680,208,0.0,0.0,-0.1,0.99,0.01,0.06,1.00000,0.00000,0.00003,-0.00003,0.026,0.0000
2024,4,14,15:32:11.309,-1.678,210,0.0,0.0,-0.1,0.99,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.676,212,0.0,-0.1,-0.1,0.99,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.674,214,0.0,0.0,-0.1,0.99,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.672,216,0.0,0.0,0.0,1.00,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.670,218,0.1,-0.1,0.0,0.99,0.02,0.06,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.668,220,0.0,0.0,0.0,1.00,0.02,0.05,1.00000,0.00000,0.00003,-0.00003,0.025,0.0000
2024,4,14,15:32:11.309,-1.666,222,0.0,-0.2,-0.1,1.01,0.02,0.06,1.00000,0.00000,0.00000,-0.00007,0.025,0.0000
2024,4,14,15:32:11.309,-1.664,224,0.0,0.0,-0.1,1.00,0.02,0.06,1.00000,0.00000,0.00000,-0.00007,0.025,0.0000
2024,4,14,15:32:11.607,-1.662,226,0.1,0.0,0.0,1.00,0.02,0.06,1.00000,0.00000,0.00000,-0.00007,0.024,0.0000
2024,4,14,15:32:11.607,-1.660,228,0.0,0.0,0.0,0.99,0.02,0.06,1.00000,0.00000,0.00000,-0.00007,0.025,0.0000
