x,y,z,w
-2.719578760796366283e-03,9.536988582798848826e-03,1.923279377661777506e-02,9.997658472780922567e-01
-2.702793948599911070e-03,8.664524772919415807e-03,1.923515973319415637e-02,9.997737891870188687e-01
-2.702793948599911070e-03,8.664524772919415807e-03,1.923515973319415637e-02,9.997737891870188687e-01
-2.694328646871083349e-03,7.789678117752336060e-03,1.836504353779529544e-02,9.997973728130212789e-01
-1.828623024875590444e-03,7.802586068134474001e-03,1.748574647331583437e-02,9.998149951159730486e-01
-9.629146177286664401e-04,7.815482134501450240e-03,1.660642277652826446e-02,9.998310946139910005e-01
-9.629146177286664401e-04,7.815482134501450240e-03,1.660642277652826446e-02,9.998310946139910005e-01
-9.697345450062154872e-04,7.814638857168543229e-03,1.573389933577324512e-02,9.998452057424369599e-01
-9.765537337887240238e-04,7.813789628648201008e-03,1.486136391296944033e-02,9.998585554452642521e-01
-1.108197375174223883e-04,7.825139018999050650e-03,1.398199377539011308e-02,9.998716211436267098e-01
-1.108197375174223883e-04,7.825139018999050650e-03,1.398199377539011308e-02,9.998716211436267098e-01
7.549144275419490853e-04,7.836476490984640303e-03,1.310260234202185840e-02,9.998831639508091174e-01
7.343960164496062242e-04,7.838425994910512909e-03,1.048487242843128796e-02,9.999140399007171442e-01
7.275554205912942779e-04,7.839063891603010453e-03,9.612278935181279779e-03,9.999228089378128237e-01
7.207142706678800479e-04,7.839695818507347660e-03,8.739678121762716953e-03,9.999308164901916651e-01
7.138725718891968585e-04,7.840321775142282748e-03,7.867070652699077390e-03,9.999380625517556576e-01
7.131338748435623025e-04,6.968322651950128316e-03,6.993837528947482313e-03,9.999510088779919315e-01
1.579679082429807186e-03,6.974281437126122335e-03,6.115129224009326243e-03,9.999557336237469007e-01
1.573592273003194446e-03,6.975657311397465664e-03,5.242501010001491060e-03,9.999606893251316020e-01
1.578166618426223196e-03,6.103024445060100181e-03,5.241125795667106978e-03,9.999663959769556909e-01
1.567512433059882731e-03,6.105769568589916076e-03,3.495848097134369309e-03,9.999740204269456090e-01
1.564472130771175267e-03,5.234488656992171418e-03,2.621840661239805380e-03,9.999816390849379788e-01
1.559903582558025328e-03,5.235851923160360355e-03,1.749191170600839212e-03,9.999835463074883135e-01
1.555333846410439673e-03,5.237211201999544125e-03,8.765403478767050697e-04,9.999846919990678096e-01
1.550762925808471353e-03,5.238566492474573330e-03,3.888857628965526267e-06,9.999850761588039427e-01
1.550765728989814867e-03,4.365913006047932032e-03,2.535560371303106767e-06,9.999892669038246140e-01
2.415796651216613189e-03,4.367090431260382127e-03,-1.746585746516371006e-03,9.999860208452592270e-01
2.411984726495309921e-03,4.369196948409255314e-03,-2.619237397588713642e-03,9.999841158954279052e-01
2.408170964942712381e-03,4.371300138224586129e-03,-3.491887053997836526e-03,9.999814494141915366e-01
2.404355369463167472e-03,4.373399999104705255e-03,-4.364534051183067975e-03,9.999780214035812742e-01
2.400545679960561403e-03,3.500752998543571817e-03,-4.366630584904742512e-03,9.999814571511896899e-01
2.397489782982148345e-03,3.502846536587826687e-03,-5.239277255764151695e-03,9.999772657829371081e-01
2.385276427519510221e-03,2.634388906091126269e-03,-6.986642169528265930e-03,9.999692781694100585e-01
2.376117161845215688e-03,1.763836392717448584e-03,-7.861353761108663685e-03,9.999647204104031850e-01
3.241889769424975091e-03,8.843395223915879316e-04,-7.864199047043860663e-03,9.999634305651784461e-01
3.233491248815724330e-03,1.454164883088721971e-05,-8.739653735852481384e-03,9.999565804451020501e-01
4.098488306918141900e-03,-8.657138997323981199e-04,-8.741720011911782023e-03,9.999530165284143957e-01
