,press,temp,time
0,97.93650817871094,43.47727966308594,0.0
1,-64.26023864746094,43.47239685058594,0.02
2,-64.26023864746094,43.47630310058594,0.04
3,97.93650817871094,43.47361755371094,0.06
4,-64.26023864746094,43.47630310058594,0.08
5,97.93650817871094,43.47450256347656,0.1
6,-64.26023864746094,43.47630310058594,0.12000000000000001
7,-64.26023864746094,43.48020935058594,0.14
8,97.93650817871094,43.48109436035156,0.16
9,97.93650817871094,43.481658935546875,0.18
10,98.93650817871094,43.48223876953125,0.19999999999999998
11,-64.26022338867188,43.48411560058594,0.21999999999999997
12,-64.26022338867188,43.48411560058594,0.23999999999999996
13,98.93650817871094,43.486236572265625,0.25999999999999995
14,-64.26022338867188,43.48411560058594,0.27999999999999997
15,98.93650817871094,43.48533630371094,0.3
16,98.93650817871094,43.4940185546875,0.32
17,98.93650817871094,43.484893798828125,0.34
18,98.93650817871094,43.49327087402344,0.36000000000000004
19,98.93650817871094,43.4931640625,0.38000000000000006
20,-64.26022338867188,43.48411560058594,0.4000000000000001
21,98.93650817871094,43.47700500488281,0.4200000000000001
22,98.93650817871094,43.47831726074219,0.4400000000000001
23,-64.26022338867188,43.46849060058594,0.46000000000000013
24,98.7720947265625,43.46928405761719,0.48000000000000015
25,-64.26022338867188,43.46849060058594,0.5000000000000001
26,-64.26022338867188,43.46458435058594,0.5200000000000001
27,-64.26022338867188,43.45286560058594,0.5400000000000001
28,-64.26022338867188,43.46458435058594,0.5600000000000002
29,-64.26022338867188,43.46458435058594,0.5800000000000002
30,98.93650817871094,43.46148681640625,0.6000000000000002
31,-64.26022338867188,43.45677185058594,0.6200000000000002
32,-64.26022338867188,43.46067810058594,0.6400000000000002
33,98.45677185058594,43.46278381347656,0.6600000000000003
34,98.445556640625,43.46174621582031,0.6800000000000003
35,98.38645935058594,43.46514892578125,0.7000000000000003
36,98.34739685058594,43.46913146972656,0.7200000000000003
37,-64.26022338867188,43.46849060058594,0.7400000000000003
38,98.29713439941406,43.470062255859375,0.7600000000000003
39,0.3988800048828125,84.00405883789062,0.7800000000000004
40,-64.26023864746094,43.44505310058594,0.8000000000000004
41,0.9365081787109375,84.00563049316406,0.8200000000000004
42,-64.26025390625,43.42552185058594,0.8400000000000004
43,96.93650817871094,43.430419921875,0.8600000000000004
44,96.93650817871094,43.430267333984375,0.8800000000000004
45,-64.26025390625,43.43724060058594,0.9000000000000005
