x,y,z,w
8.658629876783038304e-01,1.369866604142714883e-01,3.880487108986553357e-01,-2.844892606184506456e-01
8.643418350991185495e-01,1.389215831577323701e-01,3.879444932033957461e-01,-2.882933506406140656e-01
8.628074377649150861e-01,1.408613747890815893e-01,3.878262334280995760e-01,-2.920825415786427737e-01
8.612553622655033658e-01,1.427982802948064844e-01,3.877000274345320796e-01,-2.958657480024003972e-01
8.596908943453942520e-01,1.447355359709759925e-01,3.875583925086756309e-01,-2.996359177450133027e-01
8.581088588483841706e-01,1.466698340112380372e-01,3.874088379201721111e-01,-3.033999644996291378e-01
8.565153698308384245e-01,1.486034725622564223e-01,3.872443416473249633e-01,-3.071485781313423868e-01
8.549044444485621730e-01,1.505340859435707612e-01,3.870719621142133526e-01,-3.108909390385588556e-01
8.532826317636147406e-01,1.524618104148496855e-01,3.868839598445580341e-01,-3.146187348372231907e-01
8.516435160390559700e-01,1.543864432343750315e-01,3.866881122628889611e-01,-3.183401507328769142e-01
8.499922891391025193e-01,1.563096080317593062e-01,3.864797902457982604e-01,-3.220462491205011712e-01
8.483238892699674905e-01,1.582296148003992653e-01,3.862636599160769735e-01,-3.257458409899112728e-01
8.466435129017624295e-01,1.601447119163115218e-01,3.860330703384025064e-01,-3.294342148467658271e-01
8.449460779071360506e-01,1.620565823508965109e-01,3.857947027599132328e-01,-3.331159510868243467e-01
8.432377049781006884e-01,1.639625377244786630e-01,3.855423614294473111e-01,-3.367841247292007179e-01
8.415124079496093534e-01,1.658652023079560389e-01,3.852822821180646451e-01,-3.404455389868999982e-01
8.397764817980959418e-01,1.677638420480715431e-01,3.850056692834176175e-01,-3.440950283565624157e-01
8.380237487297572674e-01,1.696591242365043384e-01,3.847213511147904996e-01,-3.477376311598027736e-01
8.362595390530936923e-01,1.715495058861739586e-01,3.844227598333265772e-01,-3.513685986183727739e-01
8.344786384221117848e-01,1.734364635689620848e-01,3.841164958349325698e-01,-3.549925530899996629e-01
8.326850353051318265e-01,1.753217077831678017e-01,3.837964786516713800e-01,-3.586059030934307112e-01
8.308748368860343625e-01,1.772034578590317988e-01,3.834688124555844513e-01,-3.622121061288599009e-01
8.290534598877842276e-01,1.790803101609488857e-01,3.831269871961007212e-01,-3.658063898331792574e-01
8.272156048645613602e-01,1.809536031148073765e-01,3.827775470162672611e-01,-3.693934028762946298e-01
8.253657574375443673e-01,1.828230009934944111e-01,3.824135342723856135e-01,-3.729705156745996009e-01
8.234995307713602886e-01,1.846887707816875779e-01,3.820419325987692849e-01,-3.765402269382231437e-01
8.216219469082474136e-01,1.865518023111811252e-01,3.816572641637047125e-01,-3.800967431118289497e-01
8.197281006944764359e-01,1.884111414236981086e-01,3.812650415922342884e-01,-3.836457360363982327e-01
8.178245324009653094e-01,1.902665858225869033e-01,3.808567016400545846e-01,-3.871819124628754771e-01
8.159048222700652220e-01,1.921182748287634245e-01,3.804408445167669073e-01,-3.907104468741974812e-01
8.139770432203692341e-01,1.939649708170171349e-01,3.800058047138278883e-01,-3.942265231944292458e-01
8.120332461846798688e-01,1.958078498325298566e-01,3.795632869018860656e-01,-3.977348416608254555e-01
8.100810943180477564e-01,1.976458973547330633e-01,3.791053258687553940e-01,-4.012279548900527515e-01
8.081130641459002284e-01,1.994800708426401614e-01,3.786399340361297217e-01,-4.047132036967009960e-01
8.061358083235331540e-01,2.013104337031729196e-01,3.781586722230338427e-01,-4.081852354548225481e-01
8.041427954592863525e-01,2.031368616722122877e-01,3.776700187744667092e-01,-4.116492886666701101e-01
8.021407141733369883e-01,2.049595065300517382e-01,3.771655769353893795e-01,-4.150999914760706844e-01
8.001229974200509965e-01,2.067781562812807949e-01,3.766537833188065565e-01,-4.185426030837113842e-01
7.980947313377433350e-01,2.085961256873857528e-01,3.761268223904709607e-01,-4.219728304495294346e-01
7.960509319187941690e-01,2.104100351821603654e-01,3.755925408968907031e-01,-4.253948449481632088e-01
7.939978116951995624e-01,2.122222954306143827e-01,3.750437292361861186e-01,-4.288022545486471770e-01
7.919292790020003858e-01,2.140304361844935221e-01,3.744876375175366645e-01,-4.322013405723941770e-01
7.898494531281265996e-01,2.158368026199624090e-01,3.739186260675915752e-01,-4.355883114911474063e-01
7.877543168271449181e-01,2.176389852788639945e-01,3.733423665859538221e-01,-4.389668389741728793e-01
7.856474337832850541e-01,2.194414466280219522e-01,3.727543977457972169e-01,-4.423321379378859497e-01
7.835253415733800519e-01,2.212396598612242637e-01,3.721592128399022203e-01,-4.456888738965618102e-01
7.813916032536208922e-01,2.230381325087716915e-01,3.715524107560998490e-01,-4.490322481437820090e-01
7.792427577405158790e-01,2.248322930032613243e-01,3.709384251882620886e-01,-4.523669409347861881e-01
7.770823670683325579e-01,2.266266935541040861e-01,3.703129155221110413e-01,-4.556881402425542182e-01
7.749069718771715021e-01,2.284167182180802946e-01,3.696802555622406561e-01,-4.590005407644561219e-01
7.727189262575940853e-01,2.302079266196827567e-01,3.690355646664134071e-01,-4.623013341275484800e-01
7.705159618817095657e-01,2.319946904349802774e-01,3.683837488620705369e-01,-4.655932019153638524e-01
7.683010353442200069e-01,2.337836662308203917e-01,3.677217952328903916e-01,-4.688703422091958228e-01
7.660712927627358892e-01,2.355681337038485479e-01,3.670527503959085114e-01,-4.721384407299487607e-01
7.638293293063865841e-01,2.373515534235101365e-01,3.663744611961570197e-01,-4.753932582210437796e-01
7.615726538103385623e-01,2.391304015388322213e-01,3.656891152948482104e-01,-4.786389192105237611e-01
7.593019838904245811e-01,2.409111102940131588e-01,3.649952207194583909e-01,-4.818722061386371269e-01
7.570166879163516827e-01,2.426871784990290715e-01,3.642942954237765041e-01,-4.850962110035737518e-01
7.547180885168413011e-01,2.444630674285460659e-01,3.635836482990222329e-01,-4.883086587584501426e-01
7.524049516012054628e-01,2.462342474663074821e-01,3.628659977603700959e-01,-4.915117006237514907e-01
7.500785836822758679e-01,2.480052015949023303e-01,3.621386937413646478e-01,-4.947030470679893988e-01
7.477377678025607377e-01,2.497713786647926260e-01,3.614044142323772912e-01,-4.978848645770196368e-01
7.453848036909155317e-01,2.515330940275414817e-01,3.606618731649036125e-01,-5.010544983140683417e-01
7.430174998467432568e-01,2.532899703899885169e-01,3.599123936747947172e-01,-5.042144927514536912e-01
7.406377880267656089e-01,2.550445883906521383e-01,3.591521013312107269e-01,-5.073634722650331996e-01
7.382438294248732102e-01,2.567943003972008587e-01,3.583849003991849136e-01,-5.105026922215691876e-01
7.358366092477409692e-01,2.585403964373681474e-01,3.576088735976218902e-01,-5.136314256595182481e-01
7.334152354367377002e-01,2.602815195174161822e-01,3.568259682784609144e-01,-5.167502795249481196e-01
7.309797545663853091e-01,2.620176361472763005e-01,3.560361995006907088e-01,-5.198591938274813584e-01
7.285302134825517584e-01,2.637487129331776425e-01,3.552395824553170045e-01,-5.229581087679259221e-01
7.260662174332672691e-01,2.654769979002923330e-01,3.544335327872518149e-01,-5.260481749079048974e-01
7.235882399114487162e-01,2.672001707174881946e-01,3.536206579803979344e-01,-5.291281112168404466e-01
7.210972554787606903e-01,2.689195706650228113e-01,3.527990796848323729e-01,-5.321971646184032734e-01
7.185923860160616794e-01,2.706337924534660266e-01,3.519707080950584821e-01,-5.352559703404106140e-01
7.160731974438584446e-01,2.723451079894923521e-01,3.511329673518792105e-01,-5.383056355783196745e-01
7.135402050000626550e-01,2.740511734799744303e-01,3.502884577554451484e-01,-5.413449238018430698e-01
7.109929550110932750e-01,2.757542724644062027e-01,3.494346079907132419e-01,-5.443749203265980663e-01
7.084319835925353415e-01,2.774520496762286070e-01,3.485740144990068234e-01,-5.473944109777202360e-01
7.058575328452271203e-01,2.791477476608570929e-01,3.477062592480258396e-01,-5.504017038320812016e-01
7.032694590490928821e-01,2.808380580945718519e-01,3.468317932670088033e-01,-5.533983739347730912e-01
7.006672693650448647e-01,2.825252872530150117e-01,3.459480548329403327e-01,-5.563854626609432419e-01
6.980515415098903498e-01,2.842070575069995386e-01,3.450576320507296457e-01,-5.593618010039801414e-01
6.954224919446788666e-01,2.858866160535105672e-01,3.441601657852443874e-01,-5.623256892100811921e-01
6.927800048019200352e-01,2.875606504422362764e-01,3.432560493481440211e-01,-5.652787116545148205e-01
6.901251836624151537e-01,2.892338769665066533e-01,3.423431390463465562e-01,-5.682184178973161970e-01
6.874570272061762966e-01,2.909015146129170226e-01,3.414236136342777561e-01,-5.711471444327307356e-01
6.847764822766263526e-01,2.925650136814731406e-01,3.404956906872553812e-01,-5.740640789265699651e-01
6.820827060287042443e-01,2.942228597801321288e-01,3.395611886490923492e-01,-5.769699212979563230e-01
6.793766409745384260e-01,2.958765186588465101e-01,3.386183393433712108e-01,-5.798638509726270485e-01
6.766574495691111135e-01,2.975244608571810390e-01,3.376689475353062964e-01,-5.827465769995232581e-01
6.739246535153545770e-01,2.991723315781166237e-01,3.367102191494342200e-01,-5.856173714317701728e-01
6.711788208791361621e-01,3.008144150278038165e-01,3.357449773491695821e-01,-5.884768375217256375e-01
6.684208853541957485e-01,3.024522073736777839e-01,3.347714828954717614e-01,-5.913241382837869375e-01
6.656500203065880417e-01,3.040841492699972171e-01,3.337915128280233290e-01,-5.941600008352579954e-01
6.628671548499402988e-01,3.057117519783724702e-01,3.328033425563087788e-01,-5.969835800981471152e-01
6.600714678780147393e-01,3.073334414538021475e-01,3.318087350322581064e-01,-5.997956121995320355e-01
6.572638838435169717e-01,3.089507439306199976e-01,3.308059804424911543e-01,-6.025952440263097065e-01
6.544435872406619836e-01,3.105620707901131095e-01,3.297968275190522602e-01,-6.053832206664573334e-01
6.516114977808694642e-01,3.121689631166923440e-01,3.287795813531832478e-01,-6.081586810295811496e-01
6.487668056310442743e-01,3.137698178446513553e-01,3.277559763259882408e-01,-6.109223791150691918e-01
6.459120272675674679e-01,3.153653380859509636e-01,3.267251556132832468e-01,-6.136717601898457053e-01
6.430447717362117732e-01,3.169547663733925380e-01,3.256880235076257679e-01,-6.164092868862376395e-01
6.401642700269166708e-01,3.185397570667971578e-01,3.246462009463181309e-01,-6.191340523342627744e-01
6.372714008390332197e-01,3.201185938184565871e-01,3.235981064714923416e-01,-6.218468565912402823e-01
6.343695482123549167e-01,3.216936351880132494e-01,3.225412603188037020e-01,-6.245443273077766477e-01
6.314554555673174141e-01,3.232624695509255242e-01,3.214781908047335546e-01,-6.272297475813907175e-01
6.285308257691293310e-01,3.248275148794049771e-01,3.204097408039221495e-01,-6.298997417313336733e-01
6.255940821200323132e-01,3.263862997160755230e-01,3.193351154563007777e-01,-6.325575956468661998e-01
6.226452701893575581e-01,3.279420772028239783e-01,3.182543393081003757e-01,-6.352015719614320099e-01
6.196844570056969648e-01,3.294915337295946656e-01,3.171674289274200031e-01,-6.378333050050262187e-01
6.167141606012725985e-01,3.310378955568201165e-01,3.160778233135463355e-01,-6.404470043872022567e-01
6.137320032044525364e-01,3.325778906776963861e-01,3.149821387138178053e-01,-6.430483863336290407e-01
6.107388304013405822e-01,3.341164403403096284e-01,3.138788498400565397e-01,-6.456348449064666095e-01
6.077339111161347285e-01,3.356485638636496627e-01,3.127695240613111438e-01,-6.482088858340400161e-01
6.047180759381791670e-01,3.371782893676619208e-01,3.116568383661452724e-01,-6.507663673795175407e-01
6.016906216446753497e-01,3.387015362932085938e-01,3.105381644643084860e-01,-6.533113450328206229e-01
5.986523706700411784e-01,3.402223207360692836e-01,3.094162299481378886e-01,-6.558396970363832290e-01
5.956026285300948242e-01,3.417365745926966847e-01,3.082883561703477771e-01,-6.583554601607464196e-01
5.925422093919153754e-01,3.432483015975505425e-01,3.071573210908938312e-01,-6.608545328887450721e-01
5.894704276117762598e-01,3.447534464425304757e-01,3.060203959354091396e-01,-6.633409330116101232e-01
5.863889861309824481e-01,3.462544545114172867e-01,3.048786847539609046e-01,-6.658113826437375149e-01
5.832963124086647522e-01,3.477488300995553727e-01,3.037311336418462293e-01,-6.682690787036866809e-01
5.801940013225752590e-01,3.492422884799695759e-01,3.025790912108508590e-01,-6.707090563937392336e-01
5.770805879661422555e-01,3.507290639538159227e-01,3.014212587943277954e-01,-6.731361997675994191e-01
5.739576525936097573e-01,3.522148711984050551e-01,3.002590508438010009e-01,-6.755455572515408624e-01
5.708237454010669509e-01,3.536939454755804180e-01,2.990911031174433021e-01,-6.779420009530291447e-01
5.676804318283296125e-01,3.551720003854316743e-01,2.979188957601823784e-01,-6.803205928166783378e-01
5.645262773555560498e-01,3.566432726338840120e-01,2.967409990946650034e-01,-6.826861927096238292e-01
5.613637606832811988e-01,3.581119935572885660e-01,2.955571839719590144e-01,-6.850346555208024490e-01
5.581905358015386565e-01,3.595738833695518166e-01,2.943677309929157992e-01,-6.873700510570737165e-01
5.550071112459369349e-01,3.610372046076408825e-01,2.931718449490870460e-01,-6.896879821228434349e-01
5.518130980155782073e-01,3.624936378159059891e-01,2.919703656412240833e-01,-6.919927550117564996e-01
5.486107830758775172e-01,3.639506899601070988e-01,2.907635220118860997e-01,-6.942785307336446499e-01
5.453980121280850302e-01,3.654008055447715564e-01,2.895511367019382165e-01,-6.965510741564980846e-01
5.421752264275827571e-01,3.668522530034289963e-01,2.883325630339164114e-01,-6.988059683551587353e-01
5.389421055025943597e-01,3.682967073347666598e-01,2.871084930215019870e-01,-7.010475415531481902e-01
5.357018510019132540e-01,3.697402786766154636e-01,2.858774961307784523e-01,-7.032707233798736191e-01
5.324513961818083674e-01,3.711768097796835919e-01,2.846410558357226339e-01,-7.054805142018705233e-01
5.291930470204699866e-01,3.726117778941167580e-01,2.833950044535392676e-01,-7.076739739530806261e-01
5.259246220857102250e-01,3.740396515240904107e-01,2.821435572637774891e-01,-7.098539596749969816e-01
5.226466929457032062e-01,3.754654763738344281e-01,2.808858241344627804e-01,-7.120177414956622153e-01
5.193588117553437078e-01,3.768841517450168266e-01,2.796227424783079840e-01,-7.141679653305774700e-01
5.160632460969563073e-01,3.783012236668355510e-01,2.783502473305001224e-01,-7.163016473603048828e-01
5.127578542389271687e-01,3.797110924728023251e-01,2.770724522022706138e-01,-7.184216905133171682e-01
5.094421787183892603e-01,3.811201608235826321e-01,2.757904272703937676e-01,-7.205246212187830235e-01
5.061168008291453413e-01,3.825219707091708221e-01,2.745031498868693021e-01,-7.226138294728521316e-01
5.027815096813349482e-01,3.839197039025077918e-01,2.732111957998733520e-01,-7.246875581708033254e-01
4.994366418926183271e-01,3.853101244539310355e-01,2.719140377714766021e-01,-7.267474835120671939e-01
4.960826879166272962e-01,3.866982985419540886e-01,2.706109688534817370e-01,-7.287908452981154417e-01
4.927192838876046643e-01,3.880791062785252099e-01,2.693027449722742994e-01,-7.308203240918627053e-01
4.893468998156040861e-01,3.894576179311995956e-01,2.679887050791583403e-01,-7.328331525157678605e-01
4.859651929766804490e-01,3.908287098523915426e-01,2.666695596132138135e-01,-7.348320194071141787e-01
4.825735952213925928e-01,3.921987321037421204e-01,2.653466053595328611e-01,-7.368134490869987507e-01
4.791728014626806531e-01,3.935612805502283762e-01,2.640185946164053110e-01,-7.387808379261331382e-01
4.757639351488949786e-01,3.949233546950312035e-01,2.626836998137276891e-01,-7.407303799495617014e-01
4.723460015957897662e-01,3.962779022824274300e-01,2.613437987131876361e-01,-7.426658049306295029e-01
4.689216955105537377e-01,3.976344304435797117e-01,2.599988571860885611e-01,-7.445803499067344955e-01
4.654884609728895395e-01,3.989833874897035226e-01,2.586489651790906397e-01,-7.464807177818506556e-01
4.620473659663215660e-01,4.003317982539686959e-01,2.572924226932992164e-01,-7.483630750744788562e-01
4.585974722735799980e-01,4.016725855706879678e-01,2.559309806334621462e-01,-7.502311814215836261e-01
4.551424562548717634e-01,4.030140741211886701e-01,2.545628499158466562e-01,-7.520789559728651152e-01
4.516787821614981491e-01,4.043478962237520014e-01,2.531898767052241372e-01,-7.539124238918700760e-01
4.482090475865497248e-01,4.056835913568132557e-01,2.518123230032116022e-01,-7.557248357366004310e-01
4.447307945160983156e-01,4.070115762174754126e-01,2.504299834492563770e-01,-7.575228845544142997e-01
4.412483065703420304e-01,4.083422023459266081e-01,2.490400782077298036e-01,-7.592994252456410909e-01
4.377574409864591343e-01,4.096650755988379133e-01,2.476454446360925321e-01,-7.610615497097239501e-01
4.342587379866467701e-01,4.109903955085337235e-01,2.462454690737829743e-01,-7.628036524837867871e-01
4.307517874366678101e-01,4.123079097862215603e-01,2.448408167561617887e-01,-7.645312679007952861e-01
4.272381606975149682e-01,4.136266858095443699e-01,2.434289753596558803e-01,-7.662394226254310992e-01
4.237153409980920493e-01,4.149387277201442292e-01,2.420145044696954961e-01,-7.679323809210909513e-01
4.201890290174666309e-01,4.162502544458624443e-01,2.405920661701946850e-01,-7.696053295443445741e-01
4.166525749418014124e-01,4.175560913471057511e-01,2.391690691839341021e-01,-7.712624058768673407e-01
4.131127484559854457e-01,4.188614125187395953e-01,2.377382431039696264e-01,-7.728994125575300300e-01
4.095639979286143650e-01,4.201598777804806950e-01,2.363049214158801925e-01,-7.745211377482511539e-01
4.060119957430907145e-01,4.214578274697716176e-01,2.348639100247731926e-01,-7.761227369076603155e-01
4.024547772095102283e-01,4.227558756381853411e-01,2.334141782691713796e-01,-7.777052419120960014e-01
3.988940018073451332e-01,4.240447040287998459e-01,2.319622379132525725e-01,-7.792709313772164803e-01
3.953270275465853856e-01,4.253346825990344526e-01,2.305037454593973356e-01,-7.808168622658828717e-01
3.917546216451507912e-01,4.266160226887900087e-01,2.290420088579474822e-01,-7.823470098256706251e-01
3.881798820786817594e-01,4.278988981906176603e-01,2.275719108473535368e-01,-7.838558142094181891e-01
3.845978205812349837e-01,4.291737025729909782e-01,2.260975203272797829e-01,-7.853498333391298880e-01
3.810118238967479254e-01,4.304490168436833630e-01,2.246179854997180647e-01,-7.868229753503758195e-01
3.774186470560980111e-01,4.317162193158244343e-01,2.231342177530925841e-01,-7.882812897067269509e-01
3.738227714781540145e-01,4.329829179337507106e-01,2.216434017739345730e-01,-7.897192733826590150e-01
3.702198586207827713e-01,4.342414655720866490e-01,2.201484133187518177e-01,-7.911423904543605223e-01
3.666143663078341164e-01,4.354995083519745958e-01,2.186465188609758026e-01,-7.925451308486227697e-01
3.630019795866144539e-01,4.367493612961978466e-01,2.171405126211569114e-01,-7.939329669450523319e-01
3.593844840964935394e-01,4.379972033114672425e-01,2.156275556626718048e-01,-7.953024580126493159e-01
3.557602293289222062e-01,4.392368075069345568e-01,2.141105431966754680e-01,-7.966569910889902406e-01
3.521336248261254243e-01,4.404758943666270965e-01,2.125869057903529147e-01,-7.979910427036177589e-01
3.485004041687688181e-01,4.417067052299604168e-01,2.110592741394397842e-01,-7.993101010551665331e-01
3.448617120823937454e-01,4.429384613553070116e-01,2.095260871459758145e-01,-8.006089793382786812e-01
3.412165383027579990e-01,4.441618924299469140e-01,2.079889620991431654e-01,-8.018928101352711391e-01
3.375686937469433158e-01,4.453827020675117376e-01,2.064463933292420283e-01,-8.031572152339556681e-01
3.339145112090279865e-01,4.465951494734896055e-01,2.048999484488783773e-01,-8.044065407469190854e-01
3.302562222029919448e-01,4.478075922965293332e-01,2.033461367132415876e-01,-8.056361068507191803e-01
3.265917312295704700e-01,4.490116256244688908e-01,2.017885062876813851e-01,-8.068505437047934770e-01
3.229253464963928177e-01,4.502151105121482977e-01,2.002248179652317273e-01,-8.080443039385275528e-01
3.192529033809555217e-01,4.514101489422543967e-01,1.986573732374758705e-01,-8.092229045035360668e-01
3.155760442308182534e-01,4.526030419634796131e-01,1.970836763220789600e-01,-8.103827930307987426e-01
3.118932635643409945e-01,4.537874422731778545e-01,1.955062812989485643e-01,-8.115274754134942370e-01
3.082088165183584638e-01,4.549712771894306451e-01,1.939231149773412710e-01,-8.126513937909953800e-01
3.045185917210893600e-01,4.561465831125421921e-01,1.923363133297243954e-01,-8.137600780240320519e-01
3.008268171130519808e-01,4.573213194579179297e-01,1.907438863543451102e-01,-8.148479653857715332e-01
2.971294084616010189e-01,4.584874908482388656e-01,1.891478870267834789e-01,-8.159205918447210992e-01
2.934300663957045141e-01,4.596509625658188325e-01,1.875471926896417896e-01,-8.169735854123771901e-01
2.897252343072648784e-01,4.608058342984776012e-01,1.859429893790387200e-01,-8.180112935545955644e-01
2.860164557058528789e-01,4.619584776325649234e-01,1.843330128673424384e-01,-8.190300924728619592e-01
2.823023247066168695e-01,4.631024760600352952e-01,1.827195868211970164e-01,-8.200335643887922688e-01
2.785877089866152789e-01,4.642429996329046071e-01,1.810995798110722477e-01,-8.210178243410294341e-01
2.748678858064441677e-01,4.653748454111276689e-01,1.794761876234319264e-01,-8.219867375371795459e-01
2.711464961288973519e-01,4.665039528722432216e-01,1.778484800700229351e-01,-8.229359378034047934e-01
2.674200430514282467e-01,4.676243488209016474e-01,1.762174513673716303e-01,-8.238697705328074106e-01
2.636921469738366386e-01,4.687419964723517074e-01,1.745822355524328517e-01,-8.247838719306710420e-01
2.599593314931100130e-01,4.698508993398807787e-01,1.729437627561742075e-01,-8.256825862780982073e-01
2.562285773814268475e-01,4.709559099238823654e-01,1.713003083174151897e-01,-8.265613415900896488e-01
2.524930541569210818e-01,4.720521547336216095e-01,1.696536655126071602e-01,-8.274247123406357485e-01
2.487585016262313098e-01,4.731452045234756931e-01,1.680043316985310453e-01,-8.282676909282608024e-01
2.450193290144946079e-01,4.742294667978174116e-01,1.663518776147008826e-01,-8.290952864683290846e-01
2.412816991793022281e-01,4.753127036247590254e-01,1.646962223171659079e-01,-8.299012771218741147e-01
2.375395974063670701e-01,4.763871309612743299e-01,1.630375145243311286e-01,-8.306918863069673309e-01
2.337987283227922486e-01,4.774583806979331158e-01,1.613763912457007177e-01,-8.314621516848855753e-01
2.300535352914688525e-01,4.785208001680414380e-01,1.597122834209669107e-01,-8.322170397383651386e-01
2.263123016148465838e-01,4.795818073834666184e-01,1.580465403063616714e-01,-8.329497723523192620e-01
2.225668960603806035e-01,4.806339739097106323e-01,1.563778837360800811e-01,-8.336671502344477069e-01
2.188251636125330413e-01,4.816825869709694397e-01,1.547083471272642785e-01,-8.343636859955289031e-01
2.150794107631256169e-01,4.827223502391237431e-01,1.530359681137183625e-01,-8.350448922716032785e-01
2.113369490046364541e-01,4.837605900423782024e-01,1.513588452811596707e-01,-8.357050229969956723e-01
2.075906129167131575e-01,4.847899613164809440e-01,1.496789476662822860e-01,-8.363498331805514496e-01
2.038482151984216395e-01,4.858158258206993207e-01,1.479984583386352859e-01,-8.369739212615594504e-01
2.001020928737902993e-01,4.868328137561281355e-01,1.463152648617482288e-01,-8.375827165995313184e-01
1.963573231459763424e-01,4.878487307701408482e-01,1.446263635062327024e-01,-8.381710043373409302e-01
1.926089691394792525e-01,4.888557426627234692e-01,1.429348221616226489e-01,-8.387439922207039489e-01
1.888626183478475384e-01,4.898596524021405774e-01,1.412416944735487012e-01,-8.392968581386951454e-01
1.851128273629769339e-01,4.908546391906901674e-01,1.395459940226557449e-01,-8.398344359949085902e-01
1.813633399854322481e-01,4.918490816087671136e-01,1.378470680827979800e-01,-8.403511204555585978e-01
1.776105516348656099e-01,4.928345719390109791e-01,1.361456332045134776e-01,-8.408525097833675632e-01
1.738612914082700855e-01,4.938164940803326242e-01,1.344406883868618230e-01,-8.413341921199445350e-01
1.701088738644400133e-01,4.947894485249645369e-01,1.327333021292609883e-01,-8.418005958460657023e-01
1.663601111440510261e-01,4.957588645175515230e-01,1.310225397677745041e-01,-8.422473245699294564e-01
1.626083341009372796e-01,4.967192977245354357e-01,1.293094033743379390e-01,-8.426787923924097257e-01
1.588584809673412590e-01,4.976787520045112267e-01,1.275912927272313813e-01,-8.430897371265825280e-01
1.551057520614275431e-01,4.986291969400100665e-01,1.258708723292989995e-01,-8.434854196341960986e-01
1.513556248729079901e-01,4.995765641581508820e-01,1.241495404364352378e-01,-8.438611396270628839e-01
1.476027634287431223e-01,5.005149064719185414e-01,1.224259657687681441e-01,-8.442216151776643640e-01
1.438517218512549711e-01,5.014501011096900163e-01,1.206981043934895609e-01,-8.445628726230651750e-01
1.400980842013779537e-01,5.023762461459333473e-01,1.189680647959959481e-01,-8.448888883575842446e-01
1.363485898678358232e-01,5.032989471600413101e-01,1.172351783953529264e-01,-8.451953293619474117e-01
1.325966403207407551e-01,5.042125853272401148e-01,1.155001809541838786e-01,-8.454865510301258213e-01
1.288492633272038113e-01,5.051250135039956346e-01,1.137621157749216794e-01,-8.457569208035086161e-01
1.250995709987479110e-01,5.060283649227473868e-01,1.120220063666720195e-01,-8.460120928917737038e-01
1.213529444874267144e-01,5.069286652644522384e-01,1.102815244674970885e-01,-8.462474676822089314e-01
1.176041418229894775e-01,5.078198751436290292e-01,1.085390649526645768e-01,-8.464676671996294033e-01
1.138585189874251891e-01,5.087080424779771848e-01,1.067963675430116111e-01,-8.466681174178147806e-01
1.101108585732576833e-01,5.095871061226596721e-01,1.050517589369427685e-01,-8.468534159121289262e-01
1.063687015722128565e-01,5.104628660889828362e-01,1.033083789195260449e-01,-8.470187368146445683e-01
1.026246472301517720e-01,5.113295207252719354e-01,1.015631561492905677e-01,-8.471689491056311194e-01
9.888754366837829157e-02,5.121926241041852013e-01,9.981709220874510069e-02,-8.472995442129590549e-01
9.514868221390633540e-02,5.130466223962419914e-01,9.806925385120972283e-02,-8.474150771433239804e-01
9.141776438126601734e-02,5.138971243204440986e-01,9.632426603757078543e-02,-8.475105744136919306e-01
8.768522870983722073e-02,5.147385317026099694e-01,9.457757355378461350e-02,-8.475910731168753154e-01
8.395828482542544435e-02,5.155745235292884532e-01,9.283276910876575583e-02,-8.476532274912373932e-01
8.022986015205584021e-02,5.164014220656150123e-01,9.108632735374581901e-02,-8.477004316371388182e-01
7.651316137258473704e-02,5.172244613077221498e-01,8.934216253095927929e-02,-8.477278872114532016e-01
7.279512100306728684e-02,5.180384314801873558e-01,8.759643117303264614e-02,-8.477404786333121445e-01
6.908512449337532446e-02,5.188468438607767297e-01,8.585418323891164105e-02,-8.477347801109839098e-01
6.537392223651393441e-02,5.196462007736667443e-01,8.411043688614866509e-02,-8.477142860184218032e-01
6.167444703714908272e-02,5.204396563253673724e-01,8.236944334803410206e-02,-8.476757053904064865e-01
5.797390189495714441e-02,5.212240831673841113e-01,8.062702084542427983e-02,-8.476224190846876061e-01
5.428320843241616483e-02,5.220051168168716726e-01,7.888595751148444468e-02,-8.475499967593510542e-01
5.059157761946536658e-02,5.227771365977189610e-01,7.714353199231757663e-02,-8.474629391285535274e-01
4.691190894121392840e-02,5.235434257425086724e-01,7.540411341249707300e-02,-8.473581142833042090e-01
4.323143507981695721e-02,5.243007289314531860e-01,7.366340061714379828e-02,-8.472387456156598162e-01
3.956323629117051294e-02,5.250546032191562018e-01,7.192569994497965968e-02,-8.471004117930528432e-01
3.589436244496677086e-02,5.257995186321279268e-01,7.018677202267464832e-02,-8.469476241090236890e-01
3.223786570137320007e-02,5.265410949663300588e-01,6.845100058829346745e-02,-8.467760364140748397e-01
2.858082213108389599e-02,5.272737399795260904e-01,6.671406807101622205e-02,-8.465900854933990916e-01
2.493404597217204963e-02,5.280033051534503974e-01,6.497905727603897619e-02,-8.463855653388696609e-01
2.128684884346777884e-02,5.287239558719344368e-01,6.324294941802255376e-02,-8.461667553752917348e-01
1.764984472655132391e-02,5.294393887596712256e-01,6.150896424813088320e-02,-8.459308860232185312e-01
1.401254405725999193e-02,5.301459260162835196e-01,5.977394560572391741e-02,-8.456808033555539561e-01
1.038669045424574569e-02,5.308516227904973572e-01,5.804467030506768599e-02,-8.454108394687578354e-01
6.760663309411790549e-03,5.315484500449136895e-01,5.631442518849622686e-02,-8.451267503766204392e-01
3.145188928926106325e-03,5.322424147272756256e-01,5.458651143385386678e-02,-8.448244980594209474e-01
-4.703377569459049699e-04,5.329275280669200088e-01,5.285768989000288326e-02,-8.445081960705649315e-01
