x,y,z,w
-2.327633049823622513e-01,-6.803353250110041883e-02,-2.459309068664386477e-01,9.384618646258139352e-01
-2.320218285894729837e-01,-6.866833182738260599e-02,-2.537523647772494395e-01,9.365149591074315438e-01
-2.312650576883272524e-01,-6.929860464693704536e-02,-2.615570957375754624e-01,9.345063200191454644e-01
-2.303200819839169300e-01,-6.997592632834334636e-02,-2.698607328146541140e-01,9.323257019165289705e-01
-2.293578190926555960e-01,-7.064799581070956014e-02,-2.781441148932466412e-01,9.300751060313577900e-01
-2.282197304375455371e-01,-7.134774940870743098e-02,-2.868786005846016840e-01,9.276453642529269850e-01
-2.270624759382467994e-01,-7.204151123795789202e-02,-2.955889942723892161e-01,9.251377190150559260e-01
-2.257398040835670028e-01,-7.275025209354536726e-02,-3.046932002664418659e-01,9.224483700370614825e-01
-2.243962804311820380e-01,-7.345227294002407148e-02,-3.137692614634353672e-01,9.196738136368155514e-01
-2.229020067883576706e-01,-7.415230946610365526e-02,-3.231829762806534001e-01,9.167163651931516943e-01
-2.213854234559047007e-01,-7.484492427789152247e-02,-3.325643445434462442e-01,9.136671649618768321e-01
-2.197314727320303918e-01,-7.552156854886149517e-02,-3.422267582775383454e-01,9.104369382300888658e-01
-2.180540129369274160e-01,-7.619013276688209324e-02,-3.518525571692653897e-01,9.071093038462975100e-01
-2.162459572964461341e-01,-7.683603417076913245e-02,-3.617115636495569775e-01,9.036031510171060877e-01
-2.144134270746962112e-01,-7.747323932069523356e-02,-3.715296318428579769e-01,8.999947289523152483e-01
-2.124614280827371027e-01,-7.809561109308590932e-02,-3.815276469441085672e-01,8.962130727245233297e-01
-2.104842611487124926e-01,-7.870873174712865461e-02,-3.914804667089569756e-01,8.923252521030518025e-01
-2.084033528255684886e-01,-7.930069107352497038e-02,-4.015713030906231662e-01,8.882679390028780375e-01
-2.062968176915271346e-01,-7.988289900299501423e-02,-4.116127593077834601e-01,8.841013979359254593e-01
-2.040991378350923147e-01,-8.044751505031286221e-02,-4.217487707695142252e-01,8.797725351541751948e-01
-2.018756136458423056e-01,-8.100194432087522156e-02,-4.318313777156171374e-01,8.753322699704286780e-01
-1.995771200537010959e-01,-8.153435159322174053e-02,-4.419629251553534033e-01,8.707410036569234180e-01
-1.972528222355789951e-01,-8.205621692151601754e-02,-4.520373292151631528e-01,8.660371553118549892e-01
-1.948648776492450108e-01,-8.256218580044032140e-02,-4.621258031895073004e-01,8.611915622909053214e-01
-1.924513637973109537e-01,-8.305732125220872952e-02,-4.721536391589684634e-01,8.562329677067471723e-01
-1.899912738965223724e-01,-8.353910483922144525e-02,-4.821576537537822782e-01,8.511454227877186529e-01
-1.875060581097182655e-01,-8.400984058186224124e-02,-4.920979041661613929e-01,8.459453159470976535e-01
-1.849916560978191737e-01,-8.446386775321726437e-02,-5.019789156200418212e-01,8.406313761044601485e-01
