x,y,z,w
-3.839722221012547486e-05,1.221730475997996959e-05,1.745231772226042270e-06,9.999999991866714844e-01
-3.839720088684760787e-05,1.221737177575647995e-05,3.490561022797301464e-06,9.999999991821023615e-01
-3.839720088684760787e-05,1.221737177575647995e-05,3.490561022797301464e-06,9.999999991821023615e-01
-3.839722525607105070e-05,1.396263401053527937e-05,1.745164756428265243e-06,9.999999991638249819e-01
-3.839724962506056336e-05,1.570789624522901296e-05,-2.315099514027231059e-10,9.999999991394553644e-01
-4.188788071028973160e-05,1.570795716941209016e-05,1.745152571665012808e-06,9.999999989978087811e-01
-4.188788375609176585e-05,1.745328641963245770e-05,1.745079463518847243e-06,9.999999989688701518e-01
-4.188788071028973160e-05,1.570795716941209355e-05,1.745152571665012808e-06,9.999999989978087811e-01
-4.188788375609176585e-05,1.745328641963246109e-05,1.745079463518847243e-06,9.999999989688701518e-01
-4.188788375609176585e-05,1.745328641963246109e-05,1.745079463518847243e-06,9.999999989688701518e-01
-4.188788375609176585e-05,1.745328641963246109e-05,1.745079463518847243e-06,9.999999989688701518e-01
-4.188788375609176585e-05,1.745328641963246109e-05,1.745079463518847243e-06,9.999999989688701518e-01
-4.188791421775929670e-05,1.745321331145705362e-05,-2.497866775930954127e-10,9.999999989703928227e-01
-4.188791421775929670e-05,1.745321331145705362e-05,-2.497866775930954127e-10,9.999999989703928227e-01
-4.188794163262528087e-05,1.919846945339568055e-05,-1.745652145126528316e-06,9.999999989368846265e-01
-4.014257887470673743e-05,1.919854256102347784e-05,-3.564027638403977733e-10,9.999999990099933678e-01
-4.014257887470673743e-05,1.919854256102347784e-05,-3.564027638403977733e-10,9.999999990099933678e-01
-4.014257887470673743e-05,1.919854256102347784e-05,-3.564027638403977733e-10,9.999999990099933678e-01
-3.839735014718748129e-05,1.919832323553495823e-05,-5.236377660942343024e-06,9.999999990648228421e-01
-3.839735928633210223e-05,1.745299398514446582e-05,-5.236310644915956252e-06,9.999999990968071462e-01
-3.839735928633210223e-05,1.745299398514446582e-05,-5.236310644915956252e-06,9.999999990968071462e-01
-3.665203917483369974e-05,1.570765559570770655e-05,-5.236271043912385186e-06,9.999999991912381647e-01
-3.490668250909607456e-05,1.570771347269314414e-05,-3.490969208459645199e-06,9.999999992613007871e-01
-3.316132584314579668e-05,1.570777134958288395e-05,-1.745667372985636638e-06,9.999999993252710606e-01
-3.316132584314579668e-05,1.570777134958288395e-05,-1.745667372985636638e-06,9.999999993252710606e-01
-3.141599659227946827e-05,1.570776830279462891e-05,-1.745694788215797751e-06,9.999999993816254262e-01
-2.967066734131744546e-05,1.570776525595852667e-05,-1.745722203440641404e-06,9.999999994349335619e-01
-2.792531067499499825e-05,1.570781704030848407e-05,-4.203677433320875421e-10,9.999999994867193598e-01
-2.792531067499499825e-05,1.570781704030848407e-05,-4.203677433320875421e-10,9.999999994867193598e-01
-2.617995400850242277e-05,1.570786882456274368e-05,1.744881467953979770e-06,9.999999995324128088e-01
-2.094396625463276952e-05,1.570787796052542775e-05,1.744799221721223607e-06,9.999999996557829007e-01
-1.919863700320819896e-05,1.570788100575062579e-05,1.744771806299674763e-06,9.999999996908138788e-01
-1.745330775172514246e-05,1.570788405092797324e-05,1.744744390872811000e-06,9.999999997227987381e-01
-1.570797850018892280e-05,1.570788709605747349e-05,1.744716975440632740e-06,9.999999997517373673e-01
-1.396264620343016477e-05,1.396256088960555979e-05,1.744720021769045451e-06,9.999999998035221660e-01
-1.221729258247912534e-05,1.396259135026296997e-05,3.490024904103111188e-06,9.999999998218002117e-01
-1.047196333077809170e-05,1.396259744148425750e-05,3.490000534778678310e-06,9.999999998416002622e-01
-1.047195723956211845e-05,1.221726818974600692e-05,3.490018811797289867e-06,9.999999998644464316e-01
-6.981298735989921201e-06,1.221728037213541882e-05,3.489976165464925670e-06,9.999999998949080648e-01
-5.235963392966582871e-06,1.047195721146959312e-05,3.489970073116579483e-06,9.999999999253696981e-01
-3.490634141095419270e-06,1.047196330260050055e-05,3.489951796098017054e-06,9.999999999329850509e-01
-1.745304889213622230e-06,1.047196939369950872e-05,3.489933519068823515e-06,9.999999999375542847e-01
2.436267349100101410e-11,1.047197548476661762e-05,3.489915242028999289e-06,9.999999999390772887e-01
3.045372464985489955e-11,8.726646232863554759e-06,3.489915241981162680e-06,9.999999999558312203e-01
3.490704188396404896e-06,8.726664507194657405e-06,5.235214032118422353e-06,9.999999999421246288e-01
5.236033440283520245e-06,8.726673644353556979e-06,5.235198801207611659e-06,9.999999999345090540e-01
6.981362692154685539e-06,8.726682781485873270e-06,5.235183570280853875e-06,9.999999999238473603e-01
8.726691944004583531e-06,8.726691918591606280e-06,5.235168339338148155e-06,9.999999999101394366e-01
8.726701081083733258e-06,6.981362666741707441e-06,5.235153108379451300e-06,9.999999999238472492e-01
1.047203033293097326e-05,6.981371803796932723e-06,5.235140923594996148e-06,9.999999999070932066e-01
1.396269797359029590e-05,5.236060825948494178e-06,5.235104369177799137e-06,9.999999998751082364e-01
1.570803636231731440e-05,3.490740711097995644e-06,5.235073907180714873e-06,9.999999998568311899e-01
1.570805463786316224e-05,1.745384043667045941e-06,6.980375743199687916e-06,9.999999998507405063e-01
1.745339607260487956e-05,6.697493757598939887e-11,6.980348327355542476e-06,9.999999998233247700e-01
1.745341130184893016e-05,-1.745292738646301556e-06,8.725647117093995745e-06,9.999999998080956187e-01
1.745341130184893016e-05,-1.745292738646301556e-06,8.725647117093995745e-06,9.999999998080956187e-01
1.745341130184893016e-05,-1.745292738646301556e-06,8.725647117093995745e-06,9.999999998080956187e-01
